Num,Name,Type_1,Attribute,Winning_Perc
92,Doduo,Normal,85,65
93,Dodrio,Normal,110,85
94,Seel,Water,45,24
95,Dewgong,Water,70,52
96,Grimer,Poison,80,18
97,Muk,Poison,105,38
98,Shellder,Water,65,19
99,Cloyster,Water,95,53
100,Gastly,Ghost,35,48
101,Haunter,Ghost,50,69
102,Gengar,Ghost,65,77
103,Mega Gengar,Ghost,65,86
104,Onix,Rock,45,48
105,Drowzee,Psychic,48,22
106,Hypno,Psychic,73,51
107,Krabby,Water,105,28
108,Kingler,Water,130,60
109,Voltorb,Electric,30,58
110,Electrode,Electric,50,84
111,Exeggcute,Grass,40,24
112,Exeggutor,Grass,95,39
113,Cubone,Ground,50,20
114,Marowak,Ground,80,28
115,Hitmonlee,Fighting,120,64
116,Hitmonchan,Fighting,105,62
117,Lickitung,Normal,55,14
118,Koffing,Poison,65,14
119,Weezing,Poison,90,43
120,Rhyhorn,Ground,85,29
121,Rhydon,Ground,130,44
122,Chansey,Normal,5,15
123,Tangela,Grass,55,38
124,Kangaskhan,Normal,95,75
125,Mega Kangaskhan,Normal,125,84
126,Horsea,Water,40,41
127,Seadra,Water,65,66
128,Goldeen,Water,67,51
129,Seaking,Water,92,48
130,Staryu,Water,45,56
131,Starmie,Water,75,90
132,Mr. Mime,Psychic,45,56
133,Scyther,Bug,110,88
134,Jynx,Ice,50,73
135,Electabuzz,Electric,83,89
136,Magmar,Fire,95,74
137,Pinsir,Bug,125,65
138,Mega Pinsir,Bug,155,87
139,Tauros,Normal,100,87
140,Magikarp,Water,10,18
141,Gyarados,Water,125,62
142,Mega Gyarados,Water,155,68
143,Lapras,Water,85,44
145,Eevee,Normal,55,37
146,Vaporeon,Water,65,52
147,Jolteon,Electric,65,93
148,Flareon,Fire,130,53
149,Porygon,Normal,60,18
150,Omanyte,Rock,40,18
151,Omastar,Rock,60,36
152,Kabuto,Rock,80,43
153,Kabutops,Rock,115,72
154,Aerodactyl,Rock,105,96
155,Mega Aerodactyl,Rock,135,98
156,Snorlax,Normal,110,36
157,Articuno,Ice,85,68
158,Zapdos,Electric,90,77
159,Moltres,Fire,100,74
160,Dratini,Dragon,64,37
161,Dragonair,Dragon,84,50
162,Dragonite,Dragon,134,63
163,Mewtwo,Psychic,110,93
164,Mega Mewtwo X,Psychic,190,93
165,Mega Mewtwo Y,Psychic,150,95
166,Mew,Psychic,100,83
167,Chikorita,Grass,49,28
168,Bayleef,Grass,62,43
169,Meganium,Grass,82,68
170,Cyndaquil,Fire,52,50
171,Quilava,Fire,64,61
172,Typhlosion,Fire,84,86
173,Totodile,Water,65,22
174,Croconaw,Water,80,44
175,Feraligatr,Water,105,59
176,Sentret,Normal,46,7
177,Furret,Normal,76,67
178,Hoothoot,Normal,30,32
179,Noctowl,Normal,50,50
180,Ledyba,Bug,20,23
181,Ledian,Bug,35,63
182,Spinarak,Bug,60,9
184,Crobat,Poison,90,93
185,Chinchou,Water,38,53
186,Lanturn,Water,58,52
187,Pichu,Electric,40,34
188,Cleffa,Fairy,25,6
189,Igglybuff,Normal,30,4
190,Togepi,Fairy,20,2
191,Togetic,Fairy,40,24
192,Natu,Psychic,50,55
193,Xatu,Psychic,75,73
194,Mareep,Electric,40,16
195,Flaaffy,Electric,55,22
196,Ampharos,Electric,75,34
197,Mega Ampharos,Electric,95,29
198,Bellossom,Grass,80,22
199,Marill,Water,20,16
200,Azumarill,Water,50,34
201,Sudowoodo,Rock,100,24
202,Politoed,Water,75,55
203,Hoppip,Grass,35,40
204,Skiploom,Grass,45,55
205,Jumpluff,Grass,55,84
206,Aipom,Normal,70,71
207,Sunkern,Grass,30,13
208,Sunflora,Grass,75,16
209,Yanma,Bug,65,72
210,Wooper,Water,45,5
211,Quagsire,Water,85,26
212,Espeon,Psychic,65,82
213,Umbreon,Dark,65,53
214,Murkrow,Dark,85,82
215,Slowking,Water,75,24
216,Misdreavus,Ghost,60,63
217,Unown,Psychic,72,26
218,Wobbuffet,Psychic,33,13
219,Girafarig,Normal,80,58
220,Pineco,Bug,65,15
221,Forretress,Bug,90,30
222,Dunsparce,Normal,70,19
223,Gligar,Ground,75,69
224,Steelix,Steel,85,17
225,Mega Steelix,Steel,125,34
226,Snubbull,Fairy,80,15
227,Granbull,Fairy,120,29
228,Qwilfish,Water,95,69
229,Scizor,Bug,130,61
230,Mega Scizor,Bug,150,55
231,Shuckle,Bug,10,0
232,Heracross,Bug,125,69
233,Mega Heracross,Bug,185,62
234,Sneasel,Dark,95,94
235,Teddiursa,Normal,80,24
237,Slugma,Fire,40,3
238,Magcargo,Fire,50,7
239,Swinub,Ice,50,28
240,Piloswine,Ice,100,31
241,Corsola,Water,55,20
242,Remoraid,Water,65,47
243,Octillery,Water,105,33
244,Delibird,Ice,55,57
245,Mantine,Water,40,60
246,Skarmory,Steel,80,52
247,Houndour,Dark,60,46
248,Houndoom,Dark,90,80
249,Mega Houndoom,Dark,90,95
250,Kingdra,Water,95,65
251,Phanpy,Ground,60,30
252,Donphan,Ground,120,35
253,Porygon2,Normal,80,49
254,Stantler,Normal,95,67
255,Smeargle,Normal,20,38
256,Tyrogue,Fighting,35,13
257,Hitmontop,Fighting,95,52
258,Smoochum,Ice,30,36
259,Elekid,Electric,63,81
260,Magby,Fire,75,62
261,Miltank,Normal,80,80
262,Blissey,Normal,10,31
263,Raikou,Electric,85,94
264,Entei,Fire,115,81
265,Suicune,Water,75,64
266,Larvitar,Rock,64,23
267,Pupitar,Rock,84,29
268,Tyranitar,Rock,134,41
269,Mega Tyranitar,Rock,164,56
270,Lugia,Psychic,90,87
271,Ho-oh,Fire,130,72
272,Celebi,Psychic,100,83
273,Treecko,Grass,45,45
274,Grovyle,Grass,65,72
275,Sceptile,Grass,85,93
276,Mega Sceptile,Grass,110,94
277,Torchic,Fire,60,28
278,Combusken,Fire,85,37
279,Blaziken,Fire,120,64
280,Mega Blaziken,Fire,160,85
281,Mudkip,Water,70,16
282,Marshtomp,Water,85,28
283,Swampert,Water,110,48
284,Mega Swampert,Water,150,59
285,Poochyena,Dark,55,24
286,Mightyena,Dark,90,64
287,Zigzagoon,Normal,30,29
288,Linoone,Normal,70,81
289,Wurmple,Bug,45,7
290,Silcoon,Bug,35,2
291,Beautifly,Bug,70,52
292,Cascoon,Bug,35,5
293,Dustox,Bug,50,40
294,Lotad,Water,30,8
295,Lombre,Water,50,28
296,Ludicolo,Water,70,56
297,Seedot,Grass,40,9
298,Nuzleaf,Grass,70,42
299,Shiftry,Grass,100,64
300,Taillow,Normal,55,69
301,Swellow,Normal,85,91
302,Wingull,Water,30,47
303,Pelipper,Water,50,48
304,Ralts,Psychic,25,16
305,Kirlia,Psychic,35,26
306,Gardevoir,Psychic,65,65
307,Mega Gardevoir,Psychic,85,81
308,Surskit,Bug,30,37
309,Masquerain,Bug,60,44
310,Shroomish,Grass,40,18
311,Breloom,Grass,130,52
312,Slakoth,Normal,60,11
313,Vigoroth,Normal,80,64
314,Slaking,Normal,160,89
315,Nincada,Bug,45,22
316,Ninjask,Bug,90,92
317,Shedinja,Bug,90,33
318,Whismur,Normal,51,11
319,Loudred,Normal,71,26
320,Exploud,Normal,91,51
321,Makuhita,Fighting,60,12
323,Azurill,Normal,20,10
324,Nosepass,Rock,45,9
325,Skitty,Normal,45,24
326,Delcatty,Normal,65,50
327,Sableye,Dark,75,40
328,Mega Sableye,Dark,85,43
329,Mawile,Steel,85,39
330,Mega Mawile,Steel,105,38
331,Aron,Steel,70,22
332,Lairon,Steel,90,25
333,Aggron,Steel,110,41
334,Mega Aggron,Steel,140,32
335,Meditite,Fighting,40,32
336,Medicham,Fighting,60,73
337,Mega Medicham,Fighting,100,70
338,Electrike,Electric,45,57
339,Manectric,Electric,75,88
340,Mega Manectric,Electric,75,92
341,Plusle,Electric,50,75
342,Minun,Electric,40,60
343,Volbeat,Bug,73,68
344,Illumise,Bug,47,65
345,Roselia,Grass,60,46
346,Gulpin,Poison,43,19
347,Swalot,Poison,73,37
348,Carvanha,Water,90,51
349,Sharpedo,Water,120,81
350,Mega Sharpedo,Water,140,95
351,Wailmer,Water,70,40
352,Wailord,Water,90,43
353,Numel,Fire,60,16
354,Camerupt,Fire,100,23
355,Mega Camerupt,Fire,120,28
356,Torkoal,Fire,85,27
357,Spoink,Psychic,25,31
358,Grumpig,Psychic,45,55
359,Spinda,Normal,60,38
360,Trapinch,Ground,100,29
361,Vibrava,Ground,70,56
362,Flygon,Ground,100,91
363,Cacnea,Grass,85,17
364,Cacturne,Grass,115,46
365,Swablu,Normal,40,29
366,Altaria,Dragon,70,66
367,Mega Altaria,Dragon,110,66
368,Zangoose,Normal,115,67
369,Seviper,Poison,100,43
370,Lunatone,Rock,55,53
371,Solrock,Rock,95,50
372,Barboach,Water,48,47
373,Whiscash,Water,78,33
374,Corphish,Water,80,14
375,Crawdaunt,Water,120,28
376,Baltoy,Ground,40,41
377,Claydol,Ground,70,60
378,Lileep,Rock,41,12
379,Cradily,Rock,81,20
380,Anorith,Rock,95,54
381,Armaldo,Rock,125,33
382,Feebas,Water,15,27
383,Milotic,Water,60,62
384,Castform,Normal,70,53
385,Kecleon,Normal,90,27
386,Shuppet,Ghost,75,26
387,Banette,Ghost,115,53
388,Mega Banette,Ghost,165,66
389,Duskull,Ghost,40,11
390,Dusclops,Ghost,70,17
391,Tropius,Grass,68,42
392,Chimecho,Psychic,50,43
393,Absol,Dark,130,69
394,Mega Absol,Dark,150,94
395,Wynaut,Psychic,23,5
396,Snorunt,Ice,50,31
397,Glalie,Ice,80,60
398,Mega Glalie,Ice,120,85
399,Spheal,Ice,40,6
400,Sealeo,Ice,60,24
401,Walrein,Ice,80,50
402,Clamperl,Water,64,20
403,Huntail,Water,104,36
404,Gorebyss,Water,84,29
405,Relicanth,Water,90,43
406,Luvdisc,Water,30,60
407,Bagon,Dragon,75,30
408,Shelgon,Dragon,95,35
409,Salamence,Dragon,135,82
410,Mega Salamence,Dragon,145,94
411,Beldum,Steel,55,15
412,Metang,Steel,75,31
413,Metagross,Steel,135,52
414,Mega Metagross,Steel,145,87
415,Regirock,Rock,100,35
416,Regice,Ice,50,24
417,Registeel,Steel,75,31
418,Latias,Dragon,80,87
420,Latios,Dragon,90,86
421,Mega Latios,Dragon,130,90
422,Kyogre,Water,100,72
423,Primal Kyogre,Water,150,73
424,Groudon,Ground,150,80
425,Primal Groudon,Ground,180,75
426,Rayquaza,Dragon,150,83
427,Mega Rayquaza,Dragon,180,95
428,Jirachi,Steel,100,88
429,Deoxys Normal Forme,Psychic,150,93
430,DeoxysAttack Forme,Psychic,180,90
431,Deoxys Defense Forme,Psychic,70,74
432,Deoxys Speed Forme,Psychic,95,92
433,Turtwig,Grass,68,12
434,Grotle,Grass,89,30
435,Torterra,Grass,109,35
436,Chimchar,Fire,58,42
437,Monferno,Fire,78,64
438,Infernape,Fire,104,91
439,Piplup,Water,51,14
440,Prinplup,Water,66,25
441,Empoleon,Water,86,46
442,Starly,Normal,55,44
443,Staravia,Normal,75,63
444,Staraptor,Normal,120,83
445,Bidoof,Normal,45,14
446,Bibarel,Normal,85,60
447,Kricketot,Bug,25,9
448,Kricketune,Bug,85,52
449,Shinx,Electric,65,26
450,Luxio,Electric,85,44
451,Luxray,Electric,120,58
452,Budew,Grass,30,28
453,Roserade,Grass,70,69
454,Cranidos,Rock,125,34
455,Rampardos,Rock,165,39
456,Shieldon,Rock,42,11
457,Bastiodon,Rock,52,20
458,Burmy,Bug,29,15
459,Wormadam Plant Cloak,Bug,59,17
460,Wormadam Sandy Cloak,Bug,79,17
461,Wormadam Trash Cloak,Bug,69,26
462,Mothim,Bug,94,48
463,Combee,Bug,30,42
464,Vespiquen,Bug,80,27
465,Pachirisu,Electric,45,73
466,Buizel,Water,65,61
467,Floatzel,Water,105,90
468,Cherubi,Grass,35,12
469,Cherrim,Grass,60,62
470,Shellos,Water,48,12
471,Gastrodon,Water,83,18
472,Ambipom,Normal,100,92
473,Drifloon,Ghost,50,63
474,Drifblim,Ghost,80,63
475,Buneary,Normal,66,69
476,Lopunny,Normal,76,90
477,Mega Lopunny,Normal,136,96
478,Mismagius,Ghost,60,85
480,Glameow,Normal,55,61
481,Purugly,Normal,82,93
482,Chingling,Psychic,30,14
483,Stunky,Poison,63,56
484,Skuntank,Poison,93,71
485,Bronzor,Steel,24,13
486,Bronzong,Steel,89,26
487,Bonsly,Rock,80,23
488,Mime Jr.,Psychic,25,31
489,Happiny,Normal,5,8
490,Chatot,Normal,65,74
491,Spiritomb,Ghost,92,25
492,Gible,Dragon,70,26
493,Gabite,Dragon,90,62
494,Garchomp,Dragon,130,76
495,Mega Garchomp,Dragon,170,71
496,Munchlax,Normal,85,69
497,Riolu,Fighting,70,39
498,Lucario,Fighting,110,75
499,Mega Lucario,Fighting,145,89
500,Hippopotas,Ground,72,24
501,Hippowdon,Ground,112,29
502,Skorupi,Poison,50,45
503,Drapion,Poison,90,73
504,Croagunk,Poison,61,25
505,Toxicroak,Poison,106,66
506,Carnivine,Grass,100,25
507,Finneon,Water,49,52
508,Lumineon,Water,69,66
509,Mantyke,Water,20,24
510,Snover,Grass,62,18
511,Abomasnow,Grass,92,50
512,Mega Abomasnow,Grass,132,42
513,Weavile,Dark,120,97
514,Magnezone,Electric,70,53
515,Lickilicky,Normal,85,27
516,Rhyperior,Ground,140,45
517,Tangrowth,Grass,100,38
518,Electivire,Electric,123,76
519,Magmortar,Fire,95,71
520,Togekiss,Fairy,50,58
521,Yanmega,Bug,76,80
522,Leafeon,Grass,110,83
523,Glaceon,Ice,60,48
524,Gliscor,Ground,95,83
525,Mamoswine,Ice,130,59
526,Porygon-Z,Normal,80,70
527,Gallade,Psychic,125,63
528,Mega Gallade,Psychic,165,86
529,Probopass,Rock,55,20
530,Dusknoir,Ghost,100,29
531,Froslass,Ice,80,66
532,Rotom,Electric,50,59
533,Heat Rotom,Electric,65,70
534,Wash Rotom,Electric,65,78
535,Frost Rotom,Electric,65,70
536,Fan Rotom,Electric,65,73
537,Mow Rotom,Electric,65,73
538,Uxie,Psychic,75,75
539,Mesprit,Psychic,105,59
540,Azelf,Psychic,125,90
541,Dialga,Steel,120,79
542,Palkia,Water,120,77
543,Heatran,Fire,90,65
544,Regigigas,Normal,160,86
545,Giratina Altered Forme,Ghost,100,67
546,Giratina Origin Forme,Ghost,120,66
547,Cresselia,Psychic,70,67
548,Phione,Water,80,56
549,Manaphy,Water,100,88
550,Darkrai,Dark,90,94
551,Shaymin Land Forme,Grass,100,86
552,Shaymin Sky Forme,Grass,103,94
553,Arceus,Normal,120,93
554,Victini,Psychic,100,88
555,Snivy,Grass,45,46
557,Serperior,Grass,75,90
558,Tepig,Fire,63,26
559,Pignite,Fire,93,38
560,Emboar,Fire,123,52
561,Oshawott,Water,55,25
562,Dewott,Water,75,39
563,Samurott,Water,100,57
564,Patrat,Normal,55,19
565,Watchog,Normal,85,52
566,Lillipup,Normal,60,29
567,Herdier,Normal,80,38
568,Stoutland,Normal,110,62
569,Purrloin,Dark,50,52
570,Liepard,Dark,88,91
571,Pansage,Grass,53,41
572,Simisage,Grass,98,81
573,Pansear,Fire,53,46
574,Simisear,Fire,98,89
575,Panpour,Water,53,36
576,Simipour,Water,98,85
577,Munna,Psychic,25,4
578,Musharna,Psychic,55,7
579,Pidove,Normal,55,29
580,Tranquill,Normal,77,48
581,Unfezant,Normal,115,78
582,Blitzle,Electric,60,59
583,Zebstrika,Electric,100,93
584,Roggenrola,Rock,75,19
585,Boldore,Rock,105,34
586,Gigalith,Rock,135,41
587,Woobat,Psychic,45,59
588,Swoobat,Psychic,57,89
589,Drilbur,Ground,85,64
590,Excadrill,Ground,135,77
591,Audino,Normal,60,35
592,Mega Audino,Normal,60,36
593,Timburr,Fighting,80,19
594,Gurdurr,Fighting,105,21
595,Conkeldurr,Fighting,140,30
596,Tympole,Water,50,46
597,Palpitoad,Water,65,44
598,Seismitoad,Water,95,57
599,Throh,Fighting,100,22
600,Sawk,Fighting,125,63
601,Sewaddle,Bug,53,26
602,Swadloon,Bug,63,21
603,Leavanny,Bug,103,79
604,Venipede,Bug,45,28
605,Whirlipede,Bug,55,26
606,Scolipede,Bug,100,93
607,Cottonee,Grass,27,36
608,Whimsicott,Grass,67,89
609,Petilil,Grass,35,16
610,Lilligant,Grass,60,72
611,Basculin,Water,92,81
612,Sandile,Ground,72,54
613,Krokorok,Ground,82,58
614,Krookodile,Ground,117,84
615,Darumaka,Fire,90,36
616,Darmanitan Standard Mode,Fire,140,82
617,Darmanitan Zen Mode,Fire,30,35
619,Dwebble,Bug,65,33
620,Crustle,Bug,95,34
621,Scraggy,Dark,75,29
622,Scrafty,Dark,90,50
623,Sigilyph,Psychic,58,72
624,Yamask,Ghost,30,21
625,Cofagrigus,Ghost,50,25
626,Tirtouga,Water,78,23
627,Carracosta,Water,108,32
628,Archen,Rock,112,56
629,Archeops,Rock,140,91
630,Trubbish,Poison,50,42
631,Garbodor,Poison,95,60
632,Zorua,Dark,65,50
633,Zoroark,Dark,105,88
634,Minccino,Normal,50,59
635,Cinccino,Normal,95,88
636,Gothita,Psychic,30,21
637,Gothorita,Psychic,45,30
638,Gothitelle,Psychic,55,49
639,Solosis,Psychic,30,3
640,Duosion,Psychic,40,7
641,Reuniclus,Psychic,65,15
642,Ducklett,Water,44,36
643,Swanna,Water,87,87
644,Vanillite,Ice,50,16
645,Vanillish,Ice,65,44
646,Vanilluxe,Ice,95,66
647,Deerling,Normal,60,59
648,Sawsbuck,Normal,100,74
649,Emolga,Electric,75,80
650,Karrablast,Bug,75,44
651,Escavalier,Bug,135,58
652,Foongus,Grass,55,12
653,Amoonguss,Grass,85,21
654,Frillish,Water,40,32
656,Alomomola,Water,75,52
657,Joltik,Bug,47,46
658,Galvantula,Bug,77,84
659,Ferroseed,Grass,50,20
660,Ferrothorn,Grass,94,45
661,Klink,Steel,55,11
662,Klang,Steel,80,22
663,Klinklang,Steel,100,76
664,Tynamo,Electric,55,36
665,Eelektrik,Electric,85,20
666,Eelektross,Electric,115,31
667,Elgyem,Psychic,55,13
668,Beheeyem,Psychic,75,16
669,Litwick,Ghost,30,14
670,Lampent,Ghost,40,42
671,Chandelure,Ghost,55,61
672,Axew,Dragon,87,38
673,Fraxure,Dragon,117,46
674,Haxorus,Dragon,147,83
675,Cubchoo,Ice,70,27
676,Beartic,Ice,110,37
677,Cryogonal,Ice,50,80
678,Shelmet,Bug,40,9
679,Accelgor,Bug,70,92
680,Stunfisk,Ground,66,20
681,Mienfoo,Fighting,85,51
682,Mienshao,Fighting,125,92
683,Druddigon,Dragon,120,28
684,Golett,Ground,74,31
685,Golurk,Ground,124,57
686,Pawniard,Dark,85,52
687,Bisharp,Dark,125,61
688,Bouffalant,Normal,110,40
689,Rufflet,Normal,83,34
690,Braviary,Normal,123,69
691,Vullaby,Dark,55,46
692,Mandibuzz,Dark,65,63
693,Heatmor,Fire,97,47
694,Durant,Bug,109,88
695,Deino,Dark,65,27
696,Zweilous,Dark,85,41
697,Hydreigon,Dark,105,82
698,Larvesta,Bug,85,42
699,Volcarona,Bug,60,75
700,Cobalion,Steel,90,91
701,Terrakion,Rock,129,85
702,Virizion,Grass,90,90
703,Tornadus Incarnate Forme,Flying,115,85
704,Tornadus Therian Forme,Flying,100,97
705,Thundurus Incarnate Forme,Electric,115,86
706,Thundurus Therian Forme,Electric,105,86
707,Reshiram,Dragon,120,73
708,Zekrom,Dragon,150,65
709,Landorus Incarnate Forme,Ground,125,87
710,Landorus Therian Forme,Ground,145,85
711,Kyurem,Dragon,130,77
712,Kyurem Black Kyurem,Dragon,170,77
713,Kyurem White Kyurem,Dragon,120,78
714,Keldeo Ordinary Forme,Water,72,86
715,Keldeo Resolute Forme,Water,72,89
716,Meloetta Aria Forme,Normal,77,69
717,Meloetta Pirouette Forme,Normal,128,96
718,Genesect,Bug,120,82
719,Chespin,Grass,61,18
720,Quilladin,Grass,78,40
721,Chesnaught,Grass,107,46
722,Fennekin,Fire,45,34
723,Braixen,Fire,59,58
724,Delphox,Fire,69,83
725,Froakie,Water,56,57
726,Frogadier,Water,63,77
727,Greninja,Water,95,96
728,Bunnelby,Normal,36,39
729,Diggersby,Normal,56,53
730,Fletchling,Normal,50,40
731,Fletchinder,Fire,73,72
732,Talonflame,Fire,81,91
733,Scatterbug,Bug,35,8
734,Spewpa,Bug,22,8
735,Vivillon,Bug,52,67
736,Litleo,Fire,50,44
737,Pyroar,Fire,68,81
738,Flabebe,Fairy,38,23
739,Floette,Fairy,45,40
740,Florges,Fairy,65,63
741,Skiddo,Grass,65,36
742,Gogoat,Grass,100,48
743,Pancham,Fighting,82,22
744,Pangoro,Fighting,124,37
745,Furfrou,Normal,80,86
746,Espurr,Psychic,48,52
747,Meowstic Male,Psychic,48,79
748,Meowstic Female,Psychic,48,73
749,Honedge,Steel,80,31
750,Doublade,Steel,110,33
751,Aegislash Blade Forme,Steel,150,50
752,Aegislash Shield Forme,Steel,50,52
753,Spritzee,Fairy,52,6
754,Aromatisse,Fairy,72,19
755,Swirlix,Fairy,48,34
756,Slurpuff,Fairy,80,62
757,Inkay,Dark,54,31
758,Malamar,Dark,92,68
759,Binacle,Rock,52,29
760,Barbaracle,Rock,105,51
761,Skrelp,Poison,60,11
762,Dragalge,Poison,75,20
763,Clauncher,Water,53,14
764,Clawitzer,Water,73,44
765,Helioptile,Electric,38,53
766,Heliolisk,Electric,55,78
767,Tyrunt,Rock,89,32
768,Tyrantrum,Rock,121,54
769,Amaura,Rock,59,23
770,Aurorus,Rock,77,46
771,Sylveon,Fairy,65,40
772,Hawlucha,Fighting,92,88
773,Dedenne,Electric,58,88
774,Carbink,Rock,50,26
775,Goomy,Dragon,50,21
776,Sliggoo,Dragon,75,45
777,Goodra,Dragon,100,60
778,Klefki,Steel,80,57
779,Phantump,Ghost,70,24
780,Trevenant,Ghost,110,39
781,Pumpkaboo Average Size,Ghost,66,43
783,Pumpkaboo Large Size,Ghost,66,42
784,Pumpkaboo Super Size,Ghost,66,25
785,Gourgeist Average Size,Ghost,90,72
786,Gourgeist Small Size,Ghost,85,81
787,Gourgeist Large Size,Ghost,95,57
788,Gourgeist Super Size,Ghost,100,39
789,Bergmite,Ice,69,9
790,Avalugg,Ice,117,30
791,Noibat,Flying,30,31
792,Noivern,Flying,70,93
793,Xerneas,Fairy,131,83
794,Yveltal,Dark,131,81
795,Zygarde Half Forme,Dragon,100,75
796,Diancie,Rock,100,37
797,Mega Diancie,Rock,160,89
798,Hoopa Confined,Psychic,110,50
799,Hoopa Unbound,Psychic,160,62
800,Volcanion,Fire,110,62
